Sex,ID,Trial_type,Condition,Total_distance,Velocity,IZ_time,Corner_time,applied_id,cohort_id,model,other,lab
Female,S17,Target,Stress,3.338,NA,103.8,14.4,SF15,S04,Urine,NA,menard
Female,S18,Target,Stress,6.119,NA,120.7,4.4,SF16,S04,Urine,NA,menard
Female,S20,Target,Stress,6.926,NA,59.9,11.5,SF17,S04,Urine,NA,menard
Female,C1,No Target,Control,12.078,NA,62.7,17.1,CF01,S05,Urine,NA,menard
Female,C2,No Target,Control,11.407,NA,23.7,22.3,CF02,S05,Urine,NA,menard
Female,C6,No Target,Control,11.14,NA,87.6,4.7,CF03,S05,Urine,NA,menard
Female,C1,Target,Control,5.195,NA,107.1,10,CF01,S05,Urine,NA,menard
Female,C2,Target,Control,7.219,NA,87.6,10.5,CF02,S05,Urine,NA,menard
Female,C6,Target,Control,2.687,NA,114.7,3.5,CF03,S05,Urine,NA,menard
Female,S2,No Target,Stress,10.183,NA,11.4,20.2,SF01,S05,Urine,NA,menard
Female,S3,No Target,Stress,10.27,NA,70.3,9.1,SF02,S05,Urine,NA,menard
Female,S4,No Target,Stress,9.507,NA,104.9,6,SF03,S05,Urine,NA,menard
Female,S7,No Target,Stress,8.897,NA,76.1,10.4,SF04,S05,Urine,NA,menard
Female,S9,No Target,Stress,11.402,NA,64.7,18.5,SF05,S05,Urine,NA,menard
Female,S11,No Target,Stress,11.577,NA,83.7,7.6,SF06,S05,Urine,NA,menard
Female,S13,No Target,Stress,9.362,NA,76.6,12.5,SF07,S05,Urine,NA,menard
Female,S17,No Target,Stress,7.71,NA,60.2,13.6,SF08,S05,Urine,NA,menard
Female,S19,No Target,Stress,12.184,NA,65.7,18.1,SF09,S05,Urine,NA,menard
Female,S20,No Target,Stress,9.246,NA,81.5,11.2,SF10,S05,Urine,NA,menard
Female,S21,No Target,Stress,8.408,NA,75.8,27.6,SF11,S05,Urine,NA,menard
Female,S22,No Target,Stress,9.313,NA,105.1,6,SF12,S05,Urine,NA,menard
Female,S23,No Target,Stress,9.144,NA,87.2,7.3,SF13,S05,Urine,NA,menard
Female,S1,No Target,Stress,10.325,NA,35.8,18.4,SF14,S05,Urine,NA,menard
Female,S5,No Target,Stress,10.986,NA,69.5,14.4,SF15,S05,Urine,NA,menard
Female,S6,No Target,Stress,11.639,NA,61.2,11.1,SF16,S05,Urine,NA,menard
Female,S8,No Target,Stress,10.499,NA,73.9,5.7,SF17,S05,Urine,NA,menard
Female,S10,No Target,Stress,10.753,NA,73.8,9.5,SF18,S05,Urine,NA,menard
Female,S12,No Target,Stress,9.31,NA,94.7,5.9,SF19,S05,Urine,NA,menard
Female,S14,No Target,Stress,8.057,NA,77.5,4.8,SF20,S05,Urine,NA,menard
Female,S15,No Target,Stress,9.081,NA,97.5,6.5,SF21,S05,Urine,NA,menard
Female,S16,No Target,Stress,8.621,NA,99.8,8.1,SF22,S05,Urine,NA,menard
Female,S18,No Target,Stress,7.055,NA,107.4,2.8,SF23,S05,Urine,NA,menard
Female,S24,No Target,Stress,7.938,NA,106,6.7,SF24,S05,Urine,NA,menard
Female,S25,No Target,Stress,7.466,NA,75.5,9.2,SF25,S05,Urine,NA,menard
Female,S2,Target,Stress,2.139,NA,2.4,33.8,SF01,S05,Urine,NA,menard
Female,S3,Target,Stress,3.668,NA,6.9,76.3,SF02,S05,Urine,NA,menard
Female,S4,Target,Stress,6.163,NA,96.1,11.3,SF03,S05,Urine,NA,menard
Female,S7,Target,Stress,4.151,NA,27.5,46.5,SF04,S05,Urine,NA,menard
Female,S9,Target,Stress,2.418,NA,20.7,112.7,SF05,S05,Urine,NA,menard
Female,S11,Target,Stress,2.977,NA,20.8,104.9,SF06,S05,Urine,NA,menard
Female,S13,Target,Stress,6.415,NA,48.3,33.1,SF07,S05,Urine,NA,menard
Female,S17,Target,Stress,0.951,NA,50.2,0,SF08,S05,Urine,NA,menard
Female,S19,Target,Stress,6.56,NA,61.3,15.2,SF09,S05,Urine,NA,menard
Female,S20,Target,Stress,2.584,NA,37.2,94.3,SF10,S05,Urine,NA,menard
Female,S21,Target,Stress,4.915,NA,42.8,54.7,SF11,S05,Urine,NA,menard
Female,S22,Target,Stress,5.013,NA,31.6,17.5,SF12,S05,Urine,NA,menard
Female,S23,Target,Stress,4.332,NA,52.5,8,SF13,S05,Urine,NA,menard
Female,S1,Target,Stress,2.738,NA,64,9.1,SF14,S05,Urine,NA,menard
Female,S5,Target,Stress,3.994,NA,99.7,9.3,SF15,S05,Urine,NA,menard
Female,S6,Target,Stress,3.911,NA,61.2,21.1,SF16,S05,Urine,NA,menard
Female,S8,Target,Stress,6.833,NA,79.6,10.8,SF17,S05,Urine,NA,menard
Female,S10,Target,Stress,1.33,NA,93.3,0,SF18,S05,Urine,NA,menard
Female,S12,Target,Stress,6.205,NA,111.1,9.2,SF19,S05,Urine,NA,menard
Female,S14,Target,Stress,4.968,NA,99.4,5.6,SF20,S05,Urine,NA,menard
Female,S15,Target,Stress,2.629,NA,113.8,4.4,SF21,S05,Urine,NA,menard
Female,S16,Target,Stress,0.509,NA,146.8,0,SF22,S05,Urine,NA,menard
Female,S18,Target,Stress,2.284,NA,117.2,4.4,SF23,S05,Urine,NA,menard
Female,S24,Target,Stress,4.665,NA,115.3,3.7,SF24,S05,Urine,NA,menard
Female,S25,Target,Stress,4.32,NA,77.6,4.9,SF25,S05,Urine,NA,menard
Female,C2,No Target,Control,11.144,NA,66.4,10.4,CF01,S06,Urine,NA,menard
Female,C3,No Target,Control,12.6,NA,38.2,16.2,CF02,S06,Urine,NA,menard
Female,C5,No Target,Control,10.643,NA,39.6,15.4,CF03,S06,Urine,NA,menard
Female,C6,No Target,Control,14.434,NA,74.5,15.7,CF04,S06,Urine,NA,menard
Female,C7,No Target,Control,10.216,NA,55.2,24.3,CF05,S06,Urine,NA,menard
Female,C9,No Target,Control,11.512,NA,62.3,22.3,CF06,S06,Urine,NA,menard
Female,C10,No Target,Control,10.932,NA,38.7,28.8,CF07,S06,Urine,NA,menard
Female,C11,No Target,Control,14.205,NA,65.3,15,CF08,S06,Urine,NA,menard
Female,C12,No Target,Control,11.742,NA,64,17.6,CF09,S06,Urine,NA,menard
Female,C2,Target,Control,4.152,NA,83.3,16,CF01,S06,Urine,NA,menard
Female,C3,Target,Control,5.504,NA,41.3,28,CF02,S06,Urine,NA,menard
Female,C5,Target,Control,6.719,NA,95.3,8.4,CF03,S06,Urine,NA,menard
Female,C6,Target,Control,7.406,NA,76.7,24.8,CF04,S06,Urine,NA,menard
Female,C7,Target,Control,2.874,NA,110.3,2.3,CF05,S06,Urine,NA,menard
Female,C9,Target,Control,4.575,NA,98,14,CF06,S06,Urine,NA,menard
Female,C10,Target,Control,7.595,NA,106.1,6.8,CF07,S06,Urine,NA,menard
Female,C11,Target,Control,5.997,NA,79.8,19.2,CF08,S06,Urine,NA,menard
Female,C12,Target,Control,5.147,NA,104.5,13.3,CF09,S06,Urine,NA,menard
Female,S1,No Target,Stress,11.094,NA,78.9,5.9,SF01,S06,Urine,NA,menard
Female,S8,No Target,Stress,9.381,NA,82.8,4.7,SF02,S06,Urine,NA,menard
Female,S10,No Target,Stress,13.126,NA,64.8,16.4,SF03,S06,Urine,NA,menard
Female,S11,No Target,Stress,8.836,NA,80.5,28.2,SF04,S06,Urine,NA,menard
Female,S12,No Target,Stress,11.334,NA,82.5,10.6,SF05,S06,Urine,NA,menard
Female,S13,No Target,Stress,9.862,NA,97.9,14.9,SF06,S06,Urine,NA,menard
Female,S20,No Target,Stress,8.337,NA,102.1,5.4,SF07,S06,Urine,NA,menard
Female,S2,No Target,Stress,14.944,NA,49.9,11.6,SF08,S06,Urine,NA,menard
Female,S3,No Target,Stress,13.469,NA,46.7,14.1,SF09,S06,Urine,NA,menard
Female,S4,No Target,Stress,12.664,NA,78.3,15.3,SF10,S06,Urine,NA,menard
Female,S5,No Target,Stress,10.976,NA,76,18.4,SF11,S06,Urine,NA,menard
Female,S6,No Target,Stress,13.408,NA,60.8,15.4,SF12,S06,Urine,NA,menard
Female,S7,No Target,Stress,11.07,NA,34.6,36,SF13,S06,Urine,NA,menard
Female,S9,No Target,Stress,10.031,NA,43.3,20.5,SF14,S06,Urine,NA,menard
Female,S14,No Target,Stress,10.269,NA,78.3,15.7,SF15,S06,Urine,NA,menard
Female,S15,No Target,Stress,12.677,NA,81.3,10.4,SF16,S06,Urine,NA,menard
Female,S16,No Target,Stress,11.772,NA,88.4,10,SF17,S06,Urine,NA,menard
Female,S18,No Target,Stress,12.777,NA,69.7,18.2,SF18,S06,Urine,NA,menard
Female,S19,No Target,Stress,8.41,NA,112.5,4.1,SF19,S06,Urine,NA,menard
Female,S21,No Target,Stress,8.789,NA,65.1,18.5,SF20,S06,Urine,NA,menard
Female,S22,No Target,Stress,7.432,NA,80.3,17.9,SF21,S06,Urine,NA,menard
Female,S23,No Target,Stress,10.218,NA,53,12.9,SF22,S06,Urine,NA,menard
Female,S25,No Target,Stress,8.059,NA,86.7,13.3,SF23,S06,Urine,NA,menard
Female,S27,No Target,Stress,9.932,NA,93.7,6,SF24,S06,Urine,NA,menard
Female,S28,No Target,Stress,8.207,NA,105.2,2.8,SF25,S06,Urine,NA,menard
Female,S1,Target,Stress,5.391,NA,53,13.4,SF01,S06,Urine,NA,menard
Female,S8,Target,Stress,3.466,NA,49.4,8.5,SF02,S06,Urine,NA,menard
Female,S10,Target,Stress,5.62,NA,51.7,9.6,SF03,S06,Urine,NA,menard
Female,S11,Target,Stress,6.267,NA,39.2,70.9,SF04,S06,Urine,NA,menard
Female,S12,Target,Stress,8.824,NA,64.3,36,SF05,S06,Urine,NA,menard
Female,S13,Target,Stress,8.139,NA,81.1,16,SF06,S06,Urine,NA,menard
Female,S20,Target,Stress,6.298,NA,96.7,15.6,SF07,S06,Urine,NA,menard
Female,S2,Target,Stress,7.028,NA,88.8,14.1,SF08,S06,Urine,NA,menard
Female,S3,Target,Stress,6.955,NA,73.3,9.2,SF09,S06,Urine,NA,menard
Female,S4,Target,Stress,7.032,NA,119.6,2.5,SF10,S06,Urine,NA,menard
Female,S5,Target,Stress,5.2,NA,80.6,23.4,SF11,S06,Urine,NA,menard
Female,S6,Target,Stress,3.795,NA,85.7,9.3,SF12,S06,Urine,NA,menard
Female,S7,Target,Stress,4.183,NA,97.8,34.9,SF13,S06,Urine,NA,menard
Female,S9,Target,Stress,4.052,NA,82,12,SF14,S06,Urine,NA,menard
Female,S14,Target,Stress,5.723,NA,99.9,14.4,SF15,S06,Urine,NA,menard
Female,S15,Target,Stress,8.269,NA,106.7,6.6,SF16,S06,Urine,NA,menard
Female,S16,Target,Stress,4.691,NA,122.4,2.4,SF17,S06,Urine,NA,menard
Female,S18,Target,Stress,5.093,NA,131.5,0,SF18,S06,Urine,NA,menard
Female,S19,Target,Stress,4.751,NA,116.8,4.3,SF19,S06,Urine,NA,menard
Female,S21,Target,Stress,4.436,NA,103.5,13.9,SF20,S06,Urine,NA,menard
Female,S22,Target,Stress,3.213,NA,122.8,4.5,SF21,S06,Urine,NA,menard
Female,S23,Target,Stress,6.251,NA,93.8,8.6,SF22,S06,Urine,NA,menard
Female,S25,Target,Stress,4.337,NA,92.6,13.7,SF23,S06,Urine,NA,menard
Female,S27,Target,Stress,5.965,NA,103.3,9.3,SF24,S06,Urine,NA,menard
Female,S28,Target,Stress,5.347,NA,112.5,10.7,SF25,S06,Urine,NA,menard
Female,C1,No Target,Control,10.346,NA,65.8,17.3,CF01,S07,Urine,NA,menard
Female,C3,No Target,Control,13.605,NA,38.4,23.4,CF02,S07,Urine,NA,menard
Female,C4,No Target,Control,12.728,NA,66.4,9.5,CF03,S07,Urine,NA,menard
Female,C5,No Target,Control,10.891,NA,44.8,18.8,CF04,S07,Urine,NA,menard
Female,C8,No Target,Control,12.56,NA,49.4,12.1,CF05,S07,Urine,NA,menard
Female,C11,No Target,Control,13.054,NA,81,11,CF06,S07,Urine,NA,menard
Female,C12,No Target,Control,12.198,NA,45.3,20.2,CF07,S07,Urine,NA,menard
Female,C14,No Target,Control,13.854,NA,47.8,17.1,CF08,S07,Urine,NA,menard
Female,C15,No Target,Control,11.905,NA,64.1,24.6,CF09,S07,Urine,NA,menard
Female,C1,Target,Control,6.671,NA,73.9,21.4,CF01,S07,Urine,NA,menard
Female,C3,Target,Control,3.133,NA,116.5,7.7,CF02,S07,Urine,NA,menard
Female,C4,Target,Control,6.163,NA,79.7,11.5,CF03,S07,Urine,NA,menard
Female,C5,Target,Control,5.842,NA,79.3,6.9,CF04,S07,Urine,NA,menard
Female,C8,Target,Control,7.305,NA,62,23.7,CF05,S07,Urine,NA,menard
Female,C11,Target,Control,5.67,NA,95.9,18.9,CF06,S07,Urine,NA,menard
Female,C12,Target,Control,4.509,NA,61.9,14.8,CF07,S07,Urine,NA,menard
Female,C14,Target,Control,6.611,NA,76.9,9.5,CF08,S07,Urine,NA,menard
Female,C15,Target,Control,5.389,NA,73.4,44.4,CF09,S07,Urine,NA,menard
Female,S1,No Target,Stress,14.838,NA,65.5,13.5,SF01,S07,Urine,NA,menard
Female,S7,No Target,Stress,10.671,NA,43.9,18.4,SF02,S07,Urine,NA,menard
Female,S8,No Target,Stress,9.924,NA,92.3,7.2,SF03,S07,Urine,NA,menard
Female,S10,No Target,Stress,11.601,NA,79.1,10.9,SF04,S07,Urine,NA,menard
Female,S19,No Target,Stress,8.78,NA,89.1,10.4,SF05,S07,Urine,NA,menard
Female,S20,No Target,Stress,7.228,NA,93,10.8,SF06,S07,Urine,NA,menard
Female,S21,No Target,Stress,8.833,NA,61,27.5,SF07,S07,Urine,NA,menard
Female,S23,No Target,Stress,10.405,NA,59.3,24.3,SF08,S07,Urine,NA,menard
Female,S2,No Target,Stress,12.609,NA,66.6,14.5,SF09,S07,Urine,NA,menard
Female,S3,No Target,Stress,9.781,NA,68.1,9.3,SF10,S07,Urine,NA,menard
Female,S4,No Target,Stress,12.257,NA,63.1,18.1,SF11,S07,Urine,NA,menard
Female,S5,No Target,Stress,11.629,NA,65.3,12.4,SF12,S07,Urine,NA,menard
Female,S6,No Target,Stress,9.713,NA,86.5,17.8,SF13,S07,Urine,NA,menard
Female,S9,No Target,Stress,10.43,NA,40.2,33.3,SF14,S07,Urine,NA,menard
Female,S12,No Target,Stress,10.836,NA,19.3,44.9,SF15,S07,Urine,NA,menard
Female,S13,No Target,Stress,10.744,NA,71.1,16.6,SF16,S07,Urine,NA,menard
Female,S14,No Target,Stress,10.461,NA,55.1,16.1,SF17,S07,Urine,NA,menard
Female,S15,No Target,Stress,12.493,NA,51.9,18.1,SF18,S07,Urine,NA,menard
Female,S17,No Target,Stress,14.191,NA,64.7,11.2,SF19,S07,Urine,NA,menard
Female,S18,No Target,Stress,10.294,NA,60,11.6,SF20,S07,Urine,NA,menard
Female,S22,No Target,Stress,9.309,NA,70.1,20.9,SF21,S07,Urine,NA,menard
Female,S24,No Target,Stress,8.764,NA,32.3,27.5,SF22,S07,Urine,NA,menard
Female,S25,No Target,Stress,8.585,NA,70.1,19,SF23,S07,Urine,NA,menard
Female,S1,Target,Stress,1.716,NA,13.8,4.5,SF01,S07,Urine,NA,menard
Female,S7,Target,Stress,4.2,NA,14.4,77.1,SF02,S07,Urine,NA,menard
Female,S8,Target,Stress,4.032,NA,87.2,7.7,SF03,S07,Urine,NA,menard
Female,S10,Target,Stress,5.294,NA,75.7,46,SF04,S07,Urine,NA,menard
Female,S19,Target,Stress,8.164,NA,82.2,11.2,SF05,S07,Urine,NA,menard
Female,S20,Target,Stress,5.083,NA,91.1,6,SF06,S07,Urine,NA,menard
Female,S21,Target,Stress,1.995,NA,42.7,32.8,SF07,S07,Urine,NA,menard
Female,S23,Target,Stress,2.422,NA,19.7,117.3,SF08,S07,Urine,NA,menard
Female,S2,Target,Stress,5.494,NA,69.2,7.5,SF09,S07,Urine,NA,menard
Female,S3,Target,Stress,3.981,NA,80.2,2.4,SF10,S07,Urine,NA,menard
Female,S4,Target,Stress,9.727,NA,90.7,16.4,SF11,S07,Urine,NA,menard
Female,S5,Target,Stress,4.359,NA,114.5,2.9,SF12,S07,Urine,NA,menard
Female,S6,Target,Stress,3.729,NA,102.1,3.2,SF13,S07,Urine,NA,menard
Female,S9,Target,Stress,6.223,NA,61.9,38,SF14,S07,Urine,NA,menard
Female,S12,Target,Stress,7.445,NA,74.7,23.8,SF15,S07,Urine,NA,menard
Female,S13,Target,Stress,7.27,NA,92.7,12.4,SF16,S07,Urine,NA,menard
Female,S14,Target,Stress,5.651,NA,70.1,26.3,SF17,S07,Urine,NA,menard
Female,S15,Target,Stress,4.381,NA,63.6,61.1,SF18,S07,Urine,NA,menard
Female,S17,Target,Stress,7.204,NA,96.8,4.9,SF19,S07,Urine,NA,menard
Female,S18,Target,Stress,1.24,NA,63.4,0,SF20,S07,Urine,NA,menard
Female,S22,Target,Stress,4.17,NA,121.2,6.3,SF21,S07,Urine,NA,menard
Female,S24,Target,Stress,5.168,NA,68.9,16.4,SF22,S07,Urine,NA,menard
Female,S25,Target,Stress,5.078,NA,84.7,18.8,SF23,S07,Urine,NA,menard
Female,C1,No Target,Control,13.733,NA,68.5,8.4,CF01,S08,Urine,NA,menard
Female,C2,No Target,Control,11.464,NA,19.5,26.4,CF02,S08,Urine,NA,menard
Female,C5,No Target,Control,12.904,NA,71.4,15.2,CF03,S08,Urine,NA,menard
Female,C7,No Target,Control,10.737,NA,68.4,9.9,CF04,S08,Urine,NA,menard
Female,C8,No Target,Control,13.014,NA,63.4,10.2,CF05,S08,Urine,NA,menard
Female,C9,No Target,Control,12.891,NA,82,7,CF06,S08,Urine,NA,menard
Female,C11,No Target,Control,10.082,NA,75.7,11.5,CF07,S08,Urine,NA,menard
Female,C12,No Target,Control,13.362,NA,46.1,16,CF08,S08,Urine,NA,menard
Female,C15,No Target,Control,12.851,NA,59.7,17.4,CF09,S08,Urine,NA,menard
Female,C1,Target,Control,4.985,NA,104.3,13.5,CF01,S08,Urine,NA,menard
Female,C2,Target,Control,5.487,NA,110.4,5.1,CF02,S08,Urine,NA,menard
Female,C5,Target,Control,6.261,NA,80.7,7.5,CF03,S08,Urine,NA,menard
Female,C7,Target,Control,1.804,NA,136.3,0,CF04,S08,Urine,NA,menard
Female,C8,Target,Control,5.737,NA,108.8,3.2,CF05,S08,Urine,NA,menard
Female,C9,Target,Control,4.463,NA,90.3,7.3,CF06,S08,Urine,NA,menard
Female,C11,Target,Control,3.444,NA,120.5,3.6,CF07,S08,Urine,NA,menard
Female,C12,Target,Control,6.593,NA,91.5,11.3,CF08,S08,Urine,NA,menard
Female,C15,Target,Control,4.124,NA,113.6,7.9,CF09,S08,Urine,NA,menard
Female,S10,No Target,Stress,9.804,NA,95.4,10.8,SF01,S08,Urine,NA,menard
Female,S21,No Target,Stress,11.792,NA,87.3,18.4,SF02,S08,Urine,NA,menard
Female,S24,No Target,Stress,14.396,NA,75.2,13.3,SF03,S08,Urine,NA,menard
Female,S1,No Target,Stress,13.229,NA,68.5,14,SF04,S08,Urine,NA,menard
Female,S2,No Target,Stress,11.35,NA,71.6,12.7,SF05,S08,Urine,NA,menard
Female,S3,No Target,Stress,9.245,NA,74.4,10.5,SF06,S08,Urine,NA,menard
Female,S4,No Target,Stress,13.315,NA,67.3,6.3,SF07,S08,Urine,NA,menard
Female,S5,No Target,Stress,9.941,NA,74.3,6.7,SF08,S08,Urine,NA,menard
Female,S6,No Target,Stress,11.467,NA,84.5,2.8,SF09,S08,Urine,NA,menard
Female,S7,No Target,Stress,6.705,NA,14,89.7,SF10,S08,Urine,NA,menard
Female,S8,No Target,Stress,10.749,NA,104.7,5.8,SF11,S08,Urine,NA,menard
Female,S9,No Target,Stress,10.834,NA,87.2,14.4,SF12,S08,Urine,NA,menard
Female,S11,No Target,Stress,10.086,NA,95.4,7.2,SF13,S08,Urine,NA,menard
Female,S12,No Target,Stress,11.098,NA,68.6,13.9,SF14,S08,Urine,NA,menard
Female,S13,No Target,Stress,8.981,NA,48.1,26.9,SF15,S08,Urine,NA,menard
Female,S14,No Target,Stress,15.264,NA,59.1,21.7,SF16,S08,Urine,NA,menard
Female,S15,No Target,Stress,13.167,NA,64.8,18,SF17,S08,Urine,NA,menard
Female,S16,No Target,Stress,10.309,NA,99.9,9.4,SF18,S08,Urine,NA,menard
Female,S17,No Target,Stress,12.577,NA,68.8,12.9,SF19,S08,Urine,NA,menard
Female,S18,No Target,Stress,13.557,NA,85.3,11.9,SF20,S08,Urine,NA,menard
Female,S19,No Target,Stress,11.055,NA,83.6,9,SF21,S08,Urine,NA,menard
Female,S20,No Target,Stress,13.156,NA,76.1,16.8,SF22,S08,Urine,NA,menard
Female,S22,No Target,Stress,9.277,NA,78.9,8.8,SF23,S08,Urine,NA,menard
Female,S23,No Target,Stress,10.866,NA,70.8,3.5,SF24,S08,Urine,NA,menard
Female,S25,No Target,Stress,11.478,NA,33.2,11.4,SF25,S08,Urine,NA,menard
Female,S10,Target,Stress,3.129,NA,50.3,30.3,SF01,S08,Urine,NA,menard
Female,S21,Target,Stress,6.871,NA,82.3,25.2,SF02,S08,Urine,NA,menard
Female,S24,Target,Stress,6.071,NA,52.9,36.8,SF03,S08,Urine,NA,menard
Female,S1,Target,Stress,5.483,NA,99.5,8.3,SF04,S08,Urine,NA,menard
Female,S2,Target,Stress,5.203,NA,100.8,1.5,SF05,S08,Urine,NA,menard
Female,S3,Target,Stress,4.762,NA,76.1,31.9,SF06,S08,Urine,NA,menard
Female,S4,Target,Stress,6.908,NA,95.2,15.1,SF07,S08,Urine,NA,menard
Female,S5,Target,Stress,5.036,NA,85.9,28.9,SF08,S08,Urine,NA,menard
Female,S6,Target,Stress,4.745,NA,101.4,8.3,SF09,S08,Urine,NA,menard
Female,S7,Target,Stress,3.313,NA,61.8,14.4,SF10,S08,Urine,NA,menard
Female,S8,Target,Stress,3.678,NA,129.1,0,SF11,S08,Urine,NA,menard
Female,S9,Target,Stress,6.621,NA,90.4,14.3,SF12,S08,Urine,NA,menard
Female,S11,Target,Stress,5.29,NA,112.9,10.4,SF13,S08,Urine,NA,menard
Female,S12,Target,Stress,3.675,NA,97,34.4,SF14,S08,Urine,NA,menard
Female,S13,Target,Stress,7.414,NA,107.1,11.9,SF15,S08,Urine,NA,menard
Female,S14,Target,Stress,7.194,NA,86.9,11.9,SF16,S08,Urine,NA,menard
Female,S15,Target,Stress,4.815,NA,92.5,11.9,SF17,S08,Urine,NA,menard
Female,S16,Target,Stress,3.847,NA,111.8,5.3,SF18,S08,Urine,NA,menard
Female,S17,Target,Stress,6.335,NA,79.2,5.2,SF19,S08,Urine,NA,menard
Female,S18,Target,Stress,5.901,NA,96.1,6.5,SF20,S08,Urine,NA,menard
Female,S19,Target,Stress,6.837,NA,86.3,6.3,SF21,S08,Urine,NA,menard
Female,S20,Target,Stress,4.721,NA,127.3,3.5,SF22,S08,Urine,NA,menard
Female,S22,Target,Stress,3.996,NA,86,6.1,SF23,S08,Urine,NA,menard
Female,S23,Target,Stress,4.666,NA,80.3,10.3,SF24,S08,Urine,NA,menard
Female,S25,Target,Stress,4.848,NA,76.5,6,SF25,S08,Urine,NA,menard
Female,C1,No Target,Control,10.592,NA,64.3,9.7,CF01,S09,Urine,NA,menard
Female,C2,No Target,Control,10.87,NA,76.6,6.7,CF02,S09,Urine,NA,menard
Female,C3,No Target,Control,16.975,NA,63.7,20.6,CF03,S09,Urine,NA,menard
Female,C4,No Target,Control,13.759,NA,49.8,21,CF04,S09,Urine,NA,menard
Female,C5,No Target,Control,14.522,NA,44.4,15.7,CF05,S09,Urine,NA,menard
Female,C6,No Target,Control,10.12,NA,43.2,8.5,CF06,S09,Urine,NA,menard
Female,C7,No Target,Control,9.431,NA,59.4,20.5,CF07,S09,Urine,NA,menard
Female,C8,No Target,Control,11.756,NA,62.8,10.8,CF08,S09,Urine,NA,menard
Female,C9,No Target,Control,13.063,NA,73.7,15.9,CF09,S09,Urine,NA,menard
Female,C10,No Target,Control,12.637,NA,62.3,11.6,CF10,S09,Urine,NA,menard
Female,C12,No Target,Control,12.051,NA,61.9,14.8,CF11,S09,Urine,NA,menard
Female,C13,No Target,Control,9.183,NA,39.1,42.4,CF12,S09,Urine,NA,menard
Female,C14,No Target,Control,10.392,NA,69.1,15.4,CF13,S09,Urine,NA,menard
Female,C1,Target,Control,7.061,NA,77.7,8.9,CF01,S09,Urine,NA,menard
Female,C2,Target,Control,7.992,NA,84.9,9.9,CF02,S09,Urine,NA,menard
Female,C3,Target,Control,8.659,NA,86.9,8.8,CF03,S09,Urine,NA,menard
Female,C4,Target,Control,6.511,NA,94.8,9,CF04,S09,Urine,NA,menard
Female,C5,Target,Control,11.069,NA,100.3,2.1,CF05,S09,Urine,NA,menard
Female,C6,Target,Control,6.746,NA,94.8,4.3,CF06,S09,Urine,NA,menard
Female,C7,Target,Control,4.307,NA,80.7,3,CF07,S09,Urine,NA,menard
Female,C8,Target,Control,8.135,NA,89.9,10.1,CF08,S09,Urine,NA,menard
Female,C9,Target,Control,7.261,NA,91.8,19.2,CF09,S09,Urine,NA,menard
Female,C10,Target,Control,8.014,NA,89.9,7.9,CF10,S09,Urine,NA,menard
Female,C12,Target,Control,6.965,NA,95.1,6.8,CF11,S09,Urine,NA,menard
Female,C13,Target,Control,3.653,NA,109.5,11.6,CF12,S09,Urine,NA,menard
Female,C14,Target,Control,8.072,NA,89.9,15.5,CF13,S09,Urine,NA,menard
Female,S15,No Target,Stress,8.136,NA,31.1,24.1,SF01,S09,Urine,NA,menard
Female,S22,No Target,Stress,9.266,NA,99.2,4.7,SF02,S09,Urine,NA,menard
Female,S1,No Target,Stress,9.866,NA,21.7,14.4,SF03,S09,Urine,NA,menard
Female,S2,No Target,Stress,13.949,NA,67.1,16.4,SF04,S09,Urine,NA,menard
Female,S3,No Target,Stress,7.948,NA,77.6,26.9,SF05,S09,Urine,NA,menard
Female,S5,No Target,Stress,11.24,NA,85.6,6.7,SF06,S09,Urine,NA,menard
Female,S6,No Target,Stress,10.619,NA,69.6,28.6,SF07,S09,Urine,NA,menard
Female,S7,No Target,Stress,8.324,NA,88.7,9.1,SF08,S09,Urine,NA,menard
Female,S8,No Target,Stress,11.44,NA,60.6,32.6,SF09,S09,Urine,NA,menard
Female,S9,No Target,Stress,10.919,NA,84.5,8.7,SF10,S09,Urine,NA,menard
Female,S10,No Target,Stress,8.507,NA,89.2,10.7,SF11,S09,Urine,NA,menard
Female,S11,No Target,Stress,7.675,NA,69.9,26.4,SF12,S09,Urine,NA,menard
Female,S12,No Target,Stress,10.344,NA,70.1,22.6,SF13,S09,Urine,NA,menard
Female,S13,No Target,Stress,10.471,NA,48,28.2,SF14,S09,Urine,NA,menard
Female,S14,No Target,Stress,9.583,NA,78.7,14.9,SF15,S09,Urine,NA,menard
Female,S17,No Target,Stress,8.292,NA,58.2,27.3,SF16,S09,Urine,NA,menard
Female,S18,No Target,Stress,11.14,NA,67.7,4,SF17,S09,Urine,NA,menard
Female,S19,No Target,Stress,11.285,NA,75.6,18.4,SF18,S09,Urine,NA,menard
Female,S20,No Target,Stress,8.647,NA,76.9,13.5,SF19,S09,Urine,NA,menard
Female,S21,No Target,Stress,10.619,NA,39.1,35.7,SF20,S09,Urine,NA,menard
Female,S23,No Target,Stress,9.424,NA,82.2,9.5,SF21,S09,Urine,NA,menard
Female,S24,No Target,Stress,10.46,NA,77.5,14.7,SF22,S09,Urine,NA,menard
Female,S15,Target,Stress,5.506,NA,27.4,54.8,SF01,S09,Urine,NA,menard
Female,S22,Target,Stress,7.473,NA,72.7,24.4,SF02,S09,Urine,NA,menard
Female,S1,Target,Stress,4.592,NA,84.1,18,SF03,S09,Urine,NA,menard
